codePoint,radicalId,numberOfStrokesInRadical,numberOfStrokes,onyomi,kunyomi,jisLevel,regular,forName
24945,61,11,14,"TAN,DAN,SEN",UREERU,2,false,false
24947,61,11,14,"KAN,KEN",OSHIMU,2,false,false
24948,61,11,14,"SHOU,SHUU",OSORERU,2,false,false
24949,61,11,14,"YOU,SHOU",MONOUI,2,false,false
24950,61,11,15,"KEI,KYOU","YOI,YOROKOBU",1,true,true
24951,61,11,14,KOU,IKIDOORU,2,false,false
24958,61,11,15,YOKU,"KONOMI,MUSABORU",1,false,false
24962,61,11,15,YUU,"UREERU,UREI,UI",1,true,true
24967,61,11,15,KEI,IKOI,2,false,false
24970,61,12,16,"HAI,HEI",TSUKARERU,2,false,false
24974,61,12,15,ZOU,"NIKUMU,NIKUSHIMI,NIKUI",1,true,true
24976,61,12,15,REN,"AWAREMU,AWAREMI",1,false,true
24977,61,12,16,HYOU,"YORU,TANOMU,TSUKU",2,false,false
24980,61,12,15,SHOU,YATSURERU,2,false,false
24982,61,12,16,"GIN,KIN",NAMAJIINI,2,false,false
24985,61,12,16,"KI,SHI",YOROKOBU,2,false,false
24986,61,12,15,"TAN,TA,DAN","HABAKARU,HABAKARI",2,false,false
24996,61,12,15,FUN,"IKIDOORU,IKIDOORI",1,true,true
24999,61,12,15,"DOU,SHOU,TOU",AKOGARERU,1,true,true
25001,61,12,16,KEI,"IKOI,IKOU",1,true,true
25003,61,12,15,"BIN,MIN","AWAREMU,UREERU",2,false,false
25004,61,12,15,KEI,SATORU,2,true,true
25006,61,12,15,"BU,KO",ITSUKUSHIMU,2,false,false
25010,61,12,16,KEN,NORI,1,true,true
25014,61,13,16,OKU,"OBOERU,OMOU",1,true,true
25018,61,13,16,TAN,"YASURAKA,SADAMARU,SHIZUKA",2,false,false
25022,61,13,16,KAN,URAMU,1,true,true
25027,61,13,17,"KIN,GON",NENGORO,2,false,false
25030,61,13,16,SOU,"UREERU,MUSABORU",2,false,false
25031,61,13,17,KON,NENGORO,1,true,true
25032,61,13,16,"KAI,KE",OKOTARU,2,false,false
25033,61,13,17,"YOU,OU",ATARU,2,false,true
25034,61,13,15,OU,NAYAMU,2,false,false
25035,61,13,17,BOU,TSUTOMERU,2,false,false
25036,61,13,16,EKI,YOROKOBU,2,false,false
25037,61,13,16,"RIN,RAN",OSORERU,2,false,false
25040,61,13,16,KAI,"NATSUKU,FUTOKORO,OMOU",1,true,true
25059,61,14,18,"MON,MAN",MODAERU,2,false,false
25062,61,14,17,"DA,JU,ZEN",YOWAI,2,false,false
25074,61,15,19,CHOU,"KORASU,KORIRU,KORASHIMERU",1,true,true
25076,61,15,18,"ZAN,SAN",KUIRU,2,false,false
25078,61,16,19,"RAN,RAI","OKOTARU,MONOUI",2,false,false
25079,61,16,19,KAI,"NATSUKU,FUTOKORO",2,false,true
25080,61,16,20,"KEN,KE","KAKERU,KAKARU",1,true,true
25082,61,17,20,"ZAN,SAN",KUIRU,2,false,false
25084,61,18,21,"KU,GU",OSORERU,2,false,false
25085,61,18,20,KAN,YOROKOBU,2,false,false
25086,61,18,21,SHOU,OSORERU,2,false,false
25087,61,18,22,I,YOI,2,false,false
25088,61,19,23,REN,"KOI,KOISHII",2,false,false
25096,62,0,4,KA,HOKO,2,false,false
25097,62,1,5,ETSU,MASAKARI,2,false,false
25098,62,1,5,"BO,BOU",TSUCHINOE,1,false,true
25100,62,2,6,JUTSU,INU,2,false,false
25101,62,2,6,"JU,SHU","MAMORU,MAMORI",2,false,false
25102,62,2,6,JUU,"TSUWAMONO,EBISU",1,false,false
25104,62,2,6,"SEI,JOU","NARU,TAIRAGERU,NASU",1,true,true
25105,62,3,7,GA,"WARE,WA",1,true,true
25106,62,3,7,KAI,"IMASHIMERU,IMASHIME",1,true,true
25108,62,4,8,"SAN,SEN,ZAN","SOKONAU,AMARI,SEMAI",2,false,false
25110,62,4,8,"WAKU,IKI","ARU,ARUIHA",1,false,true
25114,62,7,11,"SEKI,SOKU","MIUCHI,ITAMU,UREERU",1,true,true
25115,62,7,11,KATSU,HOKO,2,false,false
25117,62,7,11,ZOKU,SOKONAU,2,false,false
25118,62,8,12,KATSU,HOKO,2,false,false
25119,62,8,12,GEKI,HOKO,1,false,true
25121,62,9,13,"KAN,CHIN",KATSU,2,false,false
25126,62,8,13,SEN,"TATAKAU,IKUSA,ONONOKU",1,true,true
25130,62,10,14,SETSU,"TATSU,KIRU",2,false,false
25134,62,11,15,"RIKU,RYUU",KOROSU,2,false,false
25135,62,11,15,"GI,KI","TAWAMURERU,TAWAMURE",1,true,true
25136,62,12,16,SEN,"TATAKAU,IKUSA",2,false,true
25138,62,13,17,"GI,GE,KI",TAWAMURERU,2,false,true
25139,62,14,18,TAKU,"SASU,TSUKU",2,false,false
25140,62,13,17,TAI,ITADAKU,1,true,true
25144,63,0,4,KO,"TO,HE",1,true,true
25147,63,3,7,"REI,RAI","MODOSU,MOTORU,ITARU",1,true,true
25151,63,4,8,"BOU,HOU","FUSA,HEYA",1,true,true
25152,63,4,8,"SHO,SO",TOKORO,1,true,true
25153,63,5,9,"HEN,HAN",HIRATAI,2,false,false
25159,63,6,10,SEN,OUGI,1,true,true
25160,63,7,11,KO,SHITAGAU,2,false,false
25161,63,8,12,HI,TOBIRA,1,true,true
25163,64,0,4,SHU,"TE,TEZUKARA",1,true,true
25165,64,0,3,"SAI,ZAI","WAZUKANI,ZAE",1,true,true
25166,64,1,4,"SATSU,ATSU","NUKU,KAMAERU",2,false,false
25171,64,2,5,"DA,TEI","UTSU,DAUSU,UCHI",1,true,true
25173,64,2,5,"FUTSU,HOTSU","HARAU,HARAI",1,true,true
25176,64,3,6,TAKU,TANOMU,1,false,true
25179,64,3,6,KOU,"AGERU,KATSUGU",2,false,false
25182,64,3,6,KAN,FUSEGU,2,false,false
25184,64,3,6,SA,"SASU,SATE",2,false,false
25187,64,3,6,KOU,"TATAKU,HIKAERU,UTSU",2,false,false
25192,64,3,6,,SATE,2,false,false
25198,64,4,7,"FUN,HAN,HEN",YOSOOU,1,false,false
25201,64,4,6,SOU,"ATSUKAU,OSAMERU,KOKU",1,true,true
25206,64,4,7,"FU,HO",TASUKERU,1,true,true
25209,64,4,7,"HI,HEI",UTSU,1,true,true
25212,64,4,7,"AKU,YAKU",OSAERU,2,false,false
25214,64,4,7,"KA,GE,SOU","SAOSASU,TAZUNERU",2,false,false
25215,64,4,8,"SHOU,SOU","UKETAMAWARU,UKERU",1,true,true
25216,64,4,7,GI,WAZA,1,true,true
25218,64,4,7,"KYOU,GOU","KURUU,KICHIGAI",2,false,false
25219,64,4,7,BEN,UTSU,2,false,false
25220,64,4,7,SHOU,"TORU,KASUMETORU,UTSUSU",1,true,true
25225,64,4,7,KETSU,EGURU,2,false,false
25226,64,4,7,HA,TSUKA,1,true,true
25233,64,4,7,YOKU,OSAERU,1,true,true
25234,64,4,7,"JO,SHO","KUMU,NOBERU",2,false,false
25235,64,4,7,SOU,"TSUMAMU,TSUNERU",2,false,false
25236,64,4,7,"HOU,HAI","SUKUU,NADO",2,false,false
25237,64,4,7,TOU,NAGERU,1,true,true
25238,64,4,7,"TOU,TO","AGERU,FURUU",2,false,false
25239,64,4,7,KOU,"ATARU,FUSEGU",1,true,true
25240,64,4,7,SETSU,"ORU,ORERU,KUJIKU",1,true,true
25243,64,4,7,HOU,NAGEUTSU,2,false,false
25244,64,4,7,"BATSU,HATSU",NUKU,1,true,true
25246,64,4,7,TAKU,ERABU,1,true,true
25259,64,5,8,HI,HIRAKU,1,true,true
25260,64,5,8,"TAI,DAI",MOTAGERU,2,false,false
25265,64,5,8,HOU,"IDAKU,DAKU,KAKAERU",1,true,true
25269,64,5,8,TEI,"ATARU,ATERU",1,true,true
25273,64,5,8,MATSU,SURU,1,true,true
25275,64,5,8,SHIN,"NOBU,NOBERU,NOBASU",2,false,false
25276,64,5,8,OU,"OSU,OSAERU,OSHI",1,true,true
25277,64,5,8,CHUU,"NUKU,HIKU",1,true,true
25282,64,5,8,"FUTSU,HOTSU,HITSU",HARAU,2,false,true
25285,64,5,8,TAN,"NINAU,KATSUGU",1,true,true
25286,64,5,8,"TAKU,SEKI","HIRAKU,SAKU",2,false,false
25287,64,5,8,"BO,BOU",OYAYUBI,2,false,false
25288,64,5,8,"DEN,SEN,NEN",TSUMAMU,2,false,false
25289,64,5,8,"RATSU,ROU",KUDAKU,2,true,true
25290,64,5,8,FU,"UTSU,NADERU",2,false,false
25292,64,5,8,HAN,"SUTERU,WARU,KAKIMAZERU",2,false,false
25293,64,5,8,"HAKU,HYOU",UTSU,1,true,true
25295,64,5,9,"DA,NA",HIKU,2,false,false
25296,64,5,8,KAI,KATARU,1,true,true
25297,64,5,8,"KAN,KEN","HASAMU,TSUGUMU",2,false,false
25298,64,5,7,"KYO,KU","KOBAMU,FUSEGU",1,true,true
25299,64,5,8,"TAKU,SEKI","HIRAKU,HIROU",1,true,true
25300,64,5,8,"BATSU,HATSU,HAI","NUKU,NUKERU,TASUKERU",2,false,true
25303,64,5,8,"OU,YOU,IKU","NEJIKERU,SUNERU",2,false,false
25304,64,5,8,"KOU,KU","TODOMERU,TORAERU,KAKAWARU",1,true,true
25305,64,5,8,SETSU,TSUTANAI,1,true,true
25307,64,5,8,"SHOU,KYOU","MANEKU,MANEKI",1,true,true
25308,64,5,9,HAI,OGAMU,2,false,true
25309,64,5,8,HAI,OGAMU,1,true,true
25312,64,5,8,"KYO,KO",YORU,1,true,true
25313,64,5,8,KAKU,"HIROGARU,HIROGERU,HIROMERU",1,true,true
25324,64,6,9,KATSU,"KUKURU,KUKURI",1,true,true
25325,64,6,9,"SHIKI,SHOKU","NUGUU,FUKU",1,true,true
25326,64,6,9,"KITSU,KETSU,KATSU",HATARAKU,2,false,false
25327,64,6,9,"JOU,SHOU",SUKUU,2,false,false
25329,64,6,9,KYOU,KOMANUKU,2,false,false
25331,64,6,10,"KEN,GEN",KOBUSHI,1,true,true
25333,64,6,9,SON,KOSHIRAERU,2,false,false
25334,64,6,9,SATSU,SEMARU,1,true,true
25335,64,6,9,"GOU,KOU",UTSU,1,true,true
25342,64,6,9,"SHUU,JUU","HIROU,TOO",1,true,true
25343,64,6,10,"DA,NA",HIKU,2,false,false
25345,64,6,9,"JI,CHI","MOTSU,MOCHI",1,true,true
25346,64,6,9,"KEI,KAI,KE",KAKERU,2,false,false
25351,64,6,9,SHI,"YUBI,SASU",1,true,true
25352,64,6,10,"KETSU,KEI",HITSUSAGERU,2,false,false
25353,64,6,9,AN,"OSAERU,SHIRABERU",1,false,true
25356,64,6,9,KAKU,UTSU,2,false,false
25361,64,6,9,"CHOU,TOU","KAKAGERU,IDOMU",1,true,true
25369,64,6,10,KYO,"AGERU,AGARU,KOZORU",1,true,true
25375,64,6,9,"KYOU,SHOU",HASAMU,1,true,true
25383,64,6,9,KU,,2,false,false
25384,64,7,10,AI,HIRAKU,1,true,true
25387,64,7,10,"ZA,SA","KUJIKU,KUJIKERU",1,true,true
25391,64,7,10,SHIN,"FURU,FURUU,FURI",1,true,true
25402,64,7,9,"TEI,CHOU",NUKU,1,false,true
25405,64,7,10,BAN,HIKU,1,false,true
25406,64,7,10,"KYOU,SHOU",HASAMU,2,false,false
25407,64,7,10,SOU,"SASU,SASHIHASAMU",1,true,true
25417,64,7,10,"SOKU,SAKU",TORAERU,1,true,true
25420,64,7,10,"HATSU,HACHI,BETSU","SABAKU,SABAKERU,SABAKI",1,false,false
25421,64,7,10,KAN,FUSEGU,2,false,false
25423,64,7,10,"DETSU,NECHI",KONERU,2,false,false
25424,64,7,10,"EN,KEN","SUTERU,ATAERU",2,false,false
25429,64,7,10,HO,"TORAERU,TORU,TSUKAMAERU",1,true,true
25431,64,7,10,"HO,CHOKU",HAKADORU,1,true,true
25436,64,7,10,SOU,SAGASU,1,true,true
25447,64,8,11,HOU,SASAGERU,1,false,true
25448,64,8,11,SHA,SUTERU,1,true,true
25449,64,8,11,"RETSU,REI","NEJIRU,NEJI,MOJIRU",2,false,false
25451,64,8,11,MON,"NADERU,TORU,HINERU",2,false,false
25454,64,8,11,KYO,"SUERU,SUE",1,true,true
25458,64,8,11,KEN,MAKU,1,false,true
25462,64,8,11,"SUI,TA","MUCHIUTSU,UTSU,TSUKU",2,false,false
25463,64,8,11,"SHOU,SOU","KATSU,HAYAI",1,false,true
25466,64,8,11,"NATSU,DATSU",OSU,1,false,true
25467,64,8,11,"NEN,JOU",HINERU,1,true,true
25472,64,8,11,"KIN,KEN",KAKAGERU,2,false,false
25475,64,8,11,SOU,"HAKU,HARAU",1,true,true
25480,64,8,11,JU,"SAZUKERU,SAZUKARU",1,true,true
25481,64,8,11,"TOU,CHOU",FURUU,2,false,false
25484,64,8,12,SHOU,"TANAGOKORO,TSUKASADORU",1,true,true
25486,64,8,11,"KI,KA,I",HIKU,2,false,false
25487,64,8,11,TOU,"ERABU,SURU",2,false,false
25490,64,8,11,HAI,"OSHIHIRAKU,TSURANERU",1,true,true
25494,64,8,11,EKI,"WAKIBASAMU,TASUKERU,WAKI",2,false,false
25496,64,8,11,"KUTSU,KOTSU",HORU,1,true,true
25499,64,8,11,"KA,KAI","KAKERU,KAKARU,KAKARI",1,true,true
25503,64,8,11,"TOU,TEI,JOU",OKITE,2,false,false
25504,64,8,11,"RYAKU,RYOU",KASUMERU,1,false,true
25505,64,8,11,SAI,TORU,1,true,true
25506,64,8,11,TAN,"SAGURU,SAGASU",1,true,true
25507,64,8,12,"SEI,SETSU",HIKU,2,false,false
25509,64,8,11,SETSU,"TSUGU,MAJIWARU",1,true,true
25511,64,8,11,KOU,"HIKAERU,HIKAE",1,true,true
25512,64,8,11,SUI,"OSU,OSHITE",1,true,true
25513,64,8,11,EN,OOU,1,false,false
25514,64,8,11,SO,OKU,1,true,true
25515,64,8,11,"SOU,SHUU","MAMORU,TAKIGI,UTSU",2,false,false
25516,64,8,11,KIKU,SUKUU,1,false,true
25522,64,9,11,"KEI,KETSU",KAKAGERU,1,true,true
25524,64,8,11,KAKU,"TSUKAMU,TSUKAMI",1,false,false
25525,64,8,11,,HABA,2,false,false
25531,64,8,11,SOU,KAKU,1,false,false
25534,64,9,12,"EN,TEN","JOU,TASUKERU,SHITAYAKU",2,false,false
25536,64,9,12,"KAN,KEN",ERABU,2,false,false
25539,64,9,12,SEN,"SOROU,SOROERU,SOROI",1,false,true
25540,64,9,12,"YU,YUU","HIKU,UGOKASU,NABURU",2,false,false
25542,64,9,12,KI,"HAKARU,HAKARIGOTO",2,false,false
25545,64,9,12,JUU,MOMU,2,false,false
25551,64,9,11,BYOU,EGAKU,1,true,true
25552,64,9,12,"TEI,DAI",SAGERU,1,true,true
25554,64,9,12,SOU,"SASU,NINAI,TORU",2,false,false
25558,64,9,12,"YUU,SHUU","ESHAKU,YUZURU,OSU",1,false,false
25562,64,9,12,YOU,"AGERU,AGARU,AGE",1,true,true
25563,64,9,12,KAN,"KAERU,KAWARU",1,true,true
25569,64,9,12,AKU,"NIGIRU,NIGIRI",1,true,true
25571,64,9,12,"SHI,SUI,TAN","HAKARU,KOKOROMIRU,SADAMERU",2,false,false
25577,64,9,12,"KAI,KATSU",NUGUU,2,false,false
25582,64,9,12,KI,FURUU,1,true,true
25588,64,9,12,EN,"TASUKERU,HIKU,TASUKE",1,true,true
25590,64,9,11,YA,KARAKAU,2,false,false
25594,64,9,12,YOU,"YUSURU,YURERU,YUSUBURU",1,true,true
25606,64,10,13,KOU,"HIKU,KAMAERU",2,false,false
25613,64,10,13,SON,"SOKONAU,HERU,SOKONERU",1,true,true
25615,64,10,13,HAKU,"UTSU,TORU",2,false,false
25619,64,10,12,"SA,SAI",YORU,2,false,false
25622,64,10,13,YOU,"YUSURU,YURERU",2,false,true
25623,64,10,13,TOU,TSUKU,2,false,false
25628,64,10,12,SOU,SAGASU,2,false,true
25638,64,10,13,"JAKU,DAKU,NYAKU",KARAMERU,2,false,false
25640,64,10,13,TOU,"UTSU,SURU",2,false,false
25644,64,10,13,HAN,"UTSUSU,HAKOBU",1,true,true
25645,64,10,12,TOU,"NOSERU,NORU",1,true,true
25652,64,10,14,KEN,"TORU,NUKU",2,false,false
25654,64,10,13,SHOU,"TSUKU,KOBAMU,TODOKU",2,false,false
25658,64,10,13,KEI,TAZUSAERU,1,true,true
25662,64,10,13,SAKU,SHIBORU,1,true,true
25666,64,10,13,"SETSU,JOU","OSAMERU,KANERU,TORU",1,true,true
25678,64,11,14,"KYUU,RYUU,KU",KUKURU,2,false,false
25688,64,11,14,"TEKI,TAKU,CHAKU","TSUMU,HIROU,ABAKU",1,true,true
25703,64,11,14,"SAI,SA,SUI","KUDAKU,OSU,HIKU",2,false,false
25705,64,11,15,MA,SURU,1,true,true
25711,64,11,15,SHI,ITARU,2,true,true
25718,64,11,14,"TAN,SEN",MARUI,2,false,false
25720,64,11,13,"MO,BAKU,BO","SAGURU,TORU,UTSUSU",1,false,false
25722,64,11,14,"SHOU,ROU","HIDA,SURU,SURI",1,false,true
25731,64,11,15,"GEKI,KEKI",UTSU,1,true,true
25736,64,12,15,"ROU,RYOU","SUKUIAGE,TORU",2,false,false
25746,64,12,15,"SAN,SATSU",MAKU,1,false,true
25747,64,12,15,"DOU,KOU,JOU","TAWAMERU,MIDARERU,MIDASU",2,false,false
25749,64,12,15,"SEI,SAI,SHI",SAKU,2,false,false
25754,64,12,15,NEN,"HINERU,YORU,YORI",1,false,false
25758,64,12,15,"SHU,TOU,DOU",TSUKU,1,false,true
25764,64,12,15,TETSU,"SUTERU,HIRAKU",1,true,true
25765,64,12,15,"HATSU,BACHI","HANERU,OSAMERU",2,false,false
25769,64,12,15,"RYOU,ROU","OSAMERU,IDOMU",2,false,false
25771,64,12,15,"BU,FU",NADERU,1,false,true
25773,64,12,15,HA,MAKU,1,false,true
25774,64,12,15,"SATSU,SAI","TORU,TSUMAMU,TSUMAMI",1,true,true
25776,64,12,15,"SAN,SEN",ERABU,1,false,true
25778,64,12,15,"BOKU,HAKU,HOKU",UTSU,1,true,true
25785,64,12,15,"KAKU,KOU",MIDASU,1,false,false
25787,64,13,15,"TACHI,TATSU","MUCHIUTSU,HAYAI",2,false,false
25788,64,13,16,KAN,UGOKASU,2,false,false
25793,64,13,16,YOU,IDAKU,1,true,true
25794,64,13,16,RAI,SURU,2,false,false
25797,64,13,16,SEN,HOSHIIMAMA,2,false,false
25799,64,13,16,"TAKU,EKI","ERABU,YABURERU",2,false,false
25805,64,13,16,SOU,"AYATSURU,TORU,MISAO",1,true,true
25810,64,13,15,KIN,"TORAERU,TORIKO",2,false,false
25812,64,13,16,"TAN,KETSU,SEN","NINAU,KATSUGU,OU",2,false,false
25816,64,13,17,"HAKU,HEKI,BYAKU",SAKU,2,false,false
25818,64,13,16,"KYO,KO,KEKI","YORU,AKASHI,HIKU",2,false,false
25824,64,14,17,"SEI,SAI",OSU,2,false,false
25825,64,14,17,"TAI,DAI",MOTAGERU,2,false,false
25826,64,14,17,"TEKI,TAKU",NUKINDERU,1,false,true
25827,64,14,17,"TOU,CHUU","TSUKU,UTSU,FURERU",2,false,false
25830,64,14,17,SATSU,"SURU,SASURU",1,true,true
25831,64,14,17,KYO,AGERU,2,false,false
25836,64,14,17,GI,"NAZORAERU,HAKARU,MAGAI",1,true,true
25839,64,14,17,HIN,SHIRIZOKERU,2,false,false
25841,64,14,17,KAKU,OKU,2,false,false
25842,64,15,17,"TEKI,JAKU","NAGEUTSU,NAGURU",2,false,false
25844,64,15,17,KAKU,"HIROGARU,HIROGERU,HARU",2,false,false
25846,64,15,18,SEN,TADASU,2,false,false
25850,64,15,18,HAI,HIRAKU,2,false,false
25853,64,15,18,"RYAKU,RAKU,REKI",KUSUGURU,2,false,false
25854,64,15,18,JOU,"MIDARERU,WAZURAWASHI",1,false,false
25856,64,15,19,HAN,YOJIRU,2,false,false
25861,64,15,18,SAN,ATSUMARU,2,false,false
25880,64,17,20,JOU,"HARAU,NUSUMU",2,false,false
25884,64,18,21,KEI,TAZUSAERU,2,false,false
25885,64,18,21,"SETSU,SHOU","OSAMERU,KANERU,TORU",2,false,true
25891,64,19,23,REN,HIKU,2,false,false
25892,64,19,22,"TAN,DAN,DA","HIRAKU,YURUYAKA",2,false,false
25898,64,20,23,"KAKU,KOU",MIDASU,2,false,false
25899,64,20,23,KAKU,TSUKAMU,2,false,false
25900,64,21,24,RAN,TORU,2,false,false
25903,65,0,4,SHI,"SASAERU,EDA,TSUKAERU",1,true,true
25908,66,0,4,"HOKU,HAKU",UTSU,2,false,false
25909,66,0,4,"BOKU,HAKU,HOKU",UTSU,2,false,false
25910,66,2,6,SHUU,OSAMERU,2,false,true
25911,66,2,6,KOU,KANGAERU,2,false,false
25912,66,3,7,YUU,TOKORO,2,false,false
25913,66,3,7,KAI,"ARATAMERU,ARATAME,ARATAMARU",1,true,true
25915,66,3,7,KOU,"SEMERU,OSAMERU",1,true,true
25918,66,4,8,HOU,"HANASU,HANATSU,YURUSU",1,true,true
25919,66,4,9,"SEI,SHOU","MATSURIGOTO,TADASU",1,true,true
25925,66,5,9,KO,"YUE,KOTO,KOTOSARANI",1,true,true
25928,66,6,10,KOU,KIKU,2,false,false
25933,66,7,11,JO,"TSUIDERU,TSUIDE",2,false,true
25935,66,7,11,"BIN,MIN","TOSHI,SATOI",1,true,true
25937,66,7,11,"KYUU,GU","SUKUU,SUKUI",1,true,true
25941,66,7,11,CHOKU,"IMASHIMERU,MIKOTONORI",2,false,false
25942,66,7,10,GOU,"ASOBU,OGORU",2,false,false
25943,66,7,11,"HAI,BAI","YABURERU,YABURU",1,true,true
25944,66,7,11,JO,"TSUIDERU,TSUIDE",2,false,false
25945,66,7,11,"KYOU,KOU","OSHIERU,OSHIE",1,true,true
25949,66,8,11,HEI,YABURERU,2,false,false
25950,66,8,12,SHOU,"TAKAI,HOGARAKA",2,false,false
25954,66,8,11,KAN,AETE,1,true,true
25955,66,8,12,SAN,"CHIRU,CHIRASU,CHIRAKASU",1,true,true
25958,66,8,12,"TON,DAN,CHOU",ATSUI,1,false,true
25964,66,9,12,"KEI,KYOU",UYAMAU,1,true,true
25968,66,9,13,"SUU,SHU,SU","KAZOERU,KAZU,SEMERU",1,true,true
25970,66,10,14,KOU,TATAKU,2,false,false
25972,66,11,16,SEI,"TOTONOERU,TOTONOU",1,true,true
25973,66,11,15,TEKI,"KATAKI,ADA",1,true,true
25975,66,11,15,FU,"SHIKU,SHIKI",1,true,true
25976,66,11,15,"SUU,SHU","KAZOERU,KAZU",2,false,false
25986,66,13,17,REN,OSAMERU,2,false,false
25987,66,14,17,HEI,TAORERU,2,false,false
25991,67,0,4,"BUN,MON","FUMI,AYA,KAZARU",1,true,true
25992,67,3,7,GAKU,MANABU,2,false,false
25993,67,4,8,"SEI,SAI,ZAI","SOROU,HITOSHII,HITOSHIKU",1,true,true
25996,67,7,12,HIN,URUWASHII,1,false,false
25998,67,7,11,SAI,"MONOIMI,TSUTSUSHIMU,TOKI",1,true,true
26000,67,8,12,HI,AYA,1,false,true
26001,67,8,12,HAN,MADARA,1,true,true
26007,68,0,4,"TO,TOU","TOMASU,MASU,HISHAKU",1,true,true
26009,68,6,10,RYOU,HAKARU,1,true,true
26011,68,7,11,KOKU,"MASU,MASUME",2,false,false
26012,68,7,11,SHA,NANAME,1,true,true
26015,68,9,13,SHIN,"KUMU,KUMIKAWASU",2,false,false
26017,68,10,14,"ATSU,KAN",MEGURU,1,false,true
26020,69,0,4,KIN,ONO,1,true,true
26021,69,1,5,SEKI,SHIRIZOKERU,1,true,true
26023,69,4,8,FU,ONO,1,false,true
26027,69,5,9,SHAKU,KIRU,2,false,false
26028,69,7,11,"ZAN,SAN",KIRU,1,true,true
26029,69,7,11,DAN,"TATSU,KOTOWARU,SADAMERU",1,true,true
26031,69,8,12,SHI,"KONO,KORE,KAKU",1,false,true
26032,69,9,13,SHIN,"ATARASHII,ARATA,NII",1,true,true
26039,69,14,18,DAN,"TATSU,KOTOWARU",2,false,false
26041,70,0,4,HOU,"KATA,NARABERU,KURABERU",1,true,true
26044,70,4,8,"O,YO","AU,YORI,OITE",1,false,true
26045,70,5,9,"SHI,I,SE","HODOKOSU,SHIKU",1,true,true
26049,70,6,10,"HOU,BOU","KATAWARA,TSUKURI,KATAGATA",2,false,false
26051,70,6,10,SEN,HATA,2,false,false
26052,70,6,10,"BOU,MOU","HATAKAZARI,OIBORE",2,false,false
26053,70,6,10,RYO,TABI,1,true,true
26054,70,6,10,HAI,HATA,2,false,false
26059,70,7,11,SEN,"MEGURU,YUBARI",1,true,true
26060,70,7,11,"SEI,SHOU","HATA,ARAWASU",2,false,false
26063,70,7,11,"ZOKU,SOU",YAKARA,1,true,true
26066,70,9,13,RYUU,HATAASHI,2,false,false
26071,70,10,14,KI,HATA,1,true,true
26073,70,12,16,HAN,HATA,2,false,false
26075,70,14,18,HAN,HATA,2,false,false
26080,71,0,4,"BU,MU",NAI,2,false,false
26081,71,1,4,"KI,KE",MUSEBU,2,false,false
26082,71,5,9,KI,"TSUKIRU,SUDENI",1,true,true
26085,72,0,4,"NICHI,JITSU","HI,KA,HIBI",1,true,true
26086,72,1,5,TAN,ASHITA,1,true,true
26087,72,1,5,"KYUU,GU","FURUI,MOTO",1,true,true
26088,72,2,6,SHI,"MUNE,UMAI",1,true,true
26089,72,2,6,"SOU,SATSU","HAYAI,HAYA,SA",1,true,true
26092,72,2,6,"JUN,SHUN",AMANEKU,1,true,true
26093,72,2,6,KYOKU,ASAHI,1,false,true
26097,72,3,7,KAN,HIDERI,2,false,false
26106,72,4,8,OU,SAKAN,1,true,true
26107,72,4,8,"BIN,MIN",AKIZORA,2,false,false
26114,72,4,8,"KOU,GOU","AGARU,TAKAI",1,false,true
26115,72,4,8,"SOKU,SHOKU",KATAMUKU,2,false,false
26118,72,4,8,KON,ANI,1,true,true
26119,72,4,8,SHOU,NOBORU,1,true,true
26122,72,4,8,KOU,SORA,2,false,true
26124,72,4,8,SHOU,SAKAN,1,false,true
26126,72,4,8,"MEI,MYOU","AKARUI,AKIRAKA,AKERU",1,true,true
26127,72,4,8,KON,KURAI,1,false,true
26131,72,4,8,"EKI,I","YASASHII,KAERU,OSAMERU",1,true,true
26132,72,4,8,"SEKI,SHAKU",MUKASHI,1,true,true
26140,72,5,9,YOU,"AGARU,HIKARI",2,false,false
26143,72,5,9,"SEI,SHOU",HOSHI,1,true,true
26144,72,5,9,"EI,YOU","HAERU,UTSURU,UTSUSU",1,true,true
26149,72,5,9,SHUN,HARU,1,true,true
26151,72,5,9,MAI,KURAI,1,true,true
26152,72,5,9,SAKU,KINOU,1,true,true
26157,72,5,9,SHOU,AKIRAKA,1,true,true
26159,72,5,9,"ZE,SHI","KORE,KONO,KOKO",1,true,true
26164,72,5,9,BOU,SUBARU,2,false,true
26165,72,5,9,"JITSU,SHOKU",CHIKAZUKU,2,false,false
26166,72,5,9,CHOU,"NAGAI,TOORU,NOBIRU",2,false,false
26172,72,5,9,CHUU,HIRU,1,true,true
26175,72,5,9,KOU,"AKIRAKA,MUNASHII",2,false,false
26177,72,6,10,CHOU,ASA,2,false,false
26178,72,6,10,"JI,SHI","TOKI,KORE",1,true,true
26179,72,6,10,KOU,AKIRAKA,1,false,true
26180,72,6,10,"KOU,OU",AKIRAKA,2,false,true
26185,72,6,10,"SHIN,SEN","SUSUMU,OSAERU,TSUTSUSHIMU",2,false,false
26187,72,6,10,SHIN,SUSUMU,1,false,true
26191,72,6,10,AN,OSOI,2,false,true
26194,72,6,10,"SAI,SHI","SARASU,SARASHI",1,false,true
26205,72,7,11,CHUU,HIRU,2,false,true
26206,72,7,11,KI,KAWAKU,2,false,false
26207,72,7,10,"SEI,JOU","AKIRAKA,SAKAN,MESHIBITSU",2,false,true
